<<<<<<< HEAD
,index,detail_id,order_id,dishes_id,dishes_name,itemis_add,counts,amounts,place_order_time,add_inprice,picture_file,emp_id,order_day,sales,weekday
9683,3257,2893,1043,610011,白饭/大碗,0,1.0,10.0,2016-08-29 21:08:00,0,caipu/601005.jpg,1550,29,10.0,七
9684,3258,2898,1043,609945,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,2016-08-29 21:09:00,0,caipu/404001.jpg,1550,29,6.0,七
9685,3259,2901,1043,609948,露露无糖杏仁露,0,1.0,7.0,2016-08-29 21:10:00,0,caipu/404004.jpg,1550,29,7.0,七
9686,3260,5935,697,609934,芹菜炒腰花,0,1.0,18.0,2016-08-29 21:29:00,0,caipu/203005.jpg,1098,29,18.0,七
9687,3261,5934,697,609967,香酥两吃大虾,0,1.0,89.0,2016-08-29 21:29:00,0,caipu/101002.jpg,1098,29,89.0,七
9688,3262,5936,697,609953,凉拌菠菜,0,1.0,27.0,2016-08-29 21:30:00,0,caipu/303004.jpg,1098,29,27.0,七
9689,3263,5937,697,610011,白饭/大碗,0,1.0,10.0,2016-08-29 21:31:00,0,caipu/601005.jpg,1098,29,10.0,七
9690,3264,5938,697,610020,"泡椒凤爪


",0,1.0,58.0,2016-08-29 21:32:00,0,caipu/204003.jpg,1098,29,58.0,七
9691,3265,5939,697,610026,玉竹南北杏鸭腿汤,0,1.0,35.0,2016-08-29 21:33:00,0,caipu/204009.jpg,1098,29,35.0,七
9692,3266,5940,697,609982,"五香酱驴肉


",0,1.0,52.0,2016-08-29 21:35:00,0,caipu/205002.jpg,1098,29,52.0,七
9693,3267,5941,697,609985,三色凉拌手撕兔,0,1.0,66.0,2016-08-29 21:39:00,0,caipu/205005.jpg,1098,29,66.0,七
9694,3268,5943,697,610042,五彩豆,0,1.0,29.0,2016-08-29 21:44:00,0,caipu/305001.jpg,1098,29,29.0,七
9695,3269,5944,697,610056,纸杯蛋糕,0,1.0,8.0,2016-08-29 21:44:00,0,caipu/501005.jpg,1098,29,8.0,七
9696,3270,5942,697,610046,青炒扁豆,0,1.0,28.0,2016-08-29 21:44:00,0,caipu/305005.jpg,1098,29,28.0,七
9697,3271,5945,697,610033,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,2016-08-29 21:45:00,0,caipu/402002.jpg,1098,29,32.0,七
9698,3272,2736,398,609932,爆炒猪肝,0,1.0,68.0,2016-08-30 11:17:00,0,caipu/203003.jpg,1108,30,68.0,一
9699,3273,2735,398,609967,香酥两吃大虾,0,1.0,89.0,2016-08-30 11:17:00,0,caipu/101002.jpg,1108,30,89.0,一
9700,3274,2737,398,609938,小米南瓜粥,0,1.0,13.0,2016-08-30 11:17:00,0,caipu/602004.jpg,1108,30,13.0,一
9701,3275,2740,398,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-30 11:18:00,0,caipu/103001.jpg,1108,30,56.0,一
9702,3276,2738,398,609939,香菇鸡肉粥,0,1.0,15.0,2016-08-30 11:18:00,0,caipu/602005.jpg,1108,30,15.0,一
9703,3277,2741,398,609937,冰糖红豆薏米粥,0,1.0,15.0,2016-08-30 11:19:00,0,caipu/602003.jpg,1108,30,15.0,一
9704,3278,2744,398,609946,谷稻小庄 ,0,1.0,38.0,2016-08-30 11:22:00,0,caipu/404002.jpg,1108,30,38.0,一
9705,3279,2743,398,609944,水煮鱼,0,1.0,65.0,2016-08-30 11:22:00,0,caipu/103005.jpg,1108,30,65.0,一
9706,3280,2745,398,609948,露露无糖杏仁露,0,1.0,7.0,2016-08-30 11:24:00,0,caipu/404004.jpg,1108,30,7.0,一
9707,3281,2746,398,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-30 11:25:00,0,caipu/303003.jpg,1108,30,29.0,一
9708,3282,2754,398,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-30 11:26:00,0,caipu/202003.jpg,1108,30,48.0,一
9709,3283,2752,398,609955,红酒炖羊肉,0,1.0,108.0,2016-08-30 11:26:00,0,caipu/202001.jpg,1108,30,108.0,一
9710,3284,2747,398,609951,炝炒大白菜,0,1.0,29.0,2016-08-30 11:26:00,0,caipu/303002.jpg,1108,30,29.0,一
9711,3285,2762,398,609972,核桃葡萄干土司,0,1.0,19.0,2016-08-30 11:27:00,0,caipu/502002.jpg,1108,30,19.0,一
9712,3286,2765,398,609973,紫薯面包卷,0,1.0,20.0,2016-08-30 11:27:00,0,caipu/502003.jpg,1108,30,20.0,一
9713,3287,2771,398,609986,哈尔滨啤酒罐装,0,1.0,7.0,2016-08-30 11:27:00,0,caipu/403001.jpg,1108,30,7.0,一
9714,3288,2764,398,609971,大理石奶油蛋糕,0,1.0,13.0,2016-08-30 11:27:00,0,caipu/502001.jpg,1108,30,13.0,一
9715,3289,2756,398,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-30 11:27:00,0,caipu/202006.jpg,1108,30,35.0,一
9716,3290,2773,398,609987,蓝带啤酒罐装,0,1.0,9.0,2016-08-30 11:27:00,0,caipu/403002.jpg,1108,30,9.0,一
9717,3291,2774,398,609988,百威啤酒罐装,0,1.0,6.0,2016-08-30 11:28:00,0,caipu/403003.jpg,1108,30,6.0,一
9718,3292,2775,398,609989,青岛啤酒罐装,0,1.0,7.0,2016-08-30 11:28:00,0,caipu/403004.jpg,1108,30,7.0,一
9719,3293,2776,398,609990,特醇嘉士伯啤酒罐装,0,1.0,6.0,2016-08-30 11:29:00,0,caipu/403005.jpg,1108,30,6.0,一
9720,3294,2778,398,609998,清爽拌凉面,0,1.0,15.0,2016-08-30 11:30:00,0,caipu/603002.jpg,1108,30,15.0,一
9721,3295,2779,398,609999,鱼香肉丝拌面,0,1.0,18.0,2016-08-30 11:30:00,0,caipu/603003.jpg,1108,30,18.0,一
9722,3296,2782,398,610000,酸辣汤面,0,1.0,16.0,2016-08-30 11:31:00,0,caipu/603004.jpg,1108,30,16.0,一
9723,3297,2781,398,609997,打卤面,0,1.0,26.0,2016-08-30 11:31:00,0,caipu/603001.jpg,1108,30,26.0,一
9724,3298,2783,398,610001,土豆西红柿汤面,0,1.0,13.0,2016-08-30 11:31:00,0,caipu/603005.jpg,1108,30,13.0,一
9725,3299,2784,398,610002,老式面包,0,1.0,19.0,2016-08-30 11:31:00,0,caipu/503001.jpg,1108,30,19.0,一
9726,3300,2785,398,610004,南瓜芝士包,0,1.0,10.0,2016-08-30 11:32:00,0,caipu/503003.jpg,1108,30,10.0,一
9727,3301,2786,398,610005,牛奶卷,0,1.0,17.0,2016-08-30 11:32:00,0,caipu/503004.jpg,1108,30,17.0,一
9728,3302,2787,398,610006,咖啡奶香面包,0,1.0,16.0,2016-08-30 11:32:00,0,caipu/503005.jpg,1108,30,16.0,一
9729,3303,2789,398,610011,白饭/大碗,0,1.0,10.0,2016-08-30 11:33:00,0,caipu/601005.jpg,1108,30,10.0,一
9730,3304,2788,398,610007,桂圆肉红豆八宝饭,0,1.0,39.0,2016-08-30 11:33:00,0,caipu/601001.jpg,1108,30,39.0,一
9731,3305,2791,398,610017,酸辣藕丁,0,1.0,33.0,2016-08-30 11:34:00,0,caipu/302006.jpg,1108,30,33.0,一
9732,3306,2792,398,610018,"照烧鸡腿


",0,1.0,16.0,2016-08-30 11:34:00,0,caipu/204001.jpg,1108,30,16.0,一
9733,3307,2790,398,610015,葱油凉拌藕片,0,1.0,30.0,2016-08-30 11:34:00,0,caipu/302004.jpg,1108,30,30.0,一
9734,3308,2569,387,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-30 12:01:00,0,caipu/101001.jpg,1095,30,175.0,一
9735,3309,2577,387,609957,"蒙古烤羊腿


",0,1.0,48.0,2016-08-30 12:05:00,0,caipu/202003.jpg,1095,30,48.0,一
9736,3310,2572,387,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-30 12:05:00,0,caipu/102001.jpg,1095,30,45.0,一
9737,3311,2580,387,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-30 12:06:00,0,caipu/202006.jpg,1095,30,35.0,一
9738,3312,2584,387,610015,葱油凉拌藕片,0,1.0,30.0,2016-08-30 12:06:00,0,caipu/302004.jpg,1095,30,30.0,一
9739,3313,2587,387,610010,白饭/小碗,0,6.0,1.0,2016-08-30 12:07:00,0,caipu/601004.jpg,1095,30,6.0,一
9740,3314,2592,387,610033,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,2016-08-30 12:09:00,0,caipu/402002.jpg,1095,30,32.0,一
9741,3315,2595,387,610053,蛋挞,0,1.0,8.0,2016-08-30 12:09:00,0,caipu/501002.jpg,1095,30,8.0,一
9742,3316,2599,387,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 12:10:00,0,caipu/101006.jpg,1095,30,99.0,一
9743,3317,886,168,609966,芝士烩波士顿龙虾,0,2.0,175.0,2016-08-30 12:10:00,0,caipu/101001.jpg,990,30,350.0,一
9744,3318,2605,387,609992,"番茄炖牛腩


",0,1.0,35.0,2016-08-30 12:10:00,0,caipu/201002.jpg,1095,30,35.0,一
9745,3319,887,168,609953,凉拌菠菜,0,1.0,27.0,2016-08-30 12:11:00,0,caipu/303004.jpg,990,30,27.0,一
9746,3320,2610,387,609946,谷稻小庄 ,0,1.0,38.0,2016-08-30 12:12:00,0,caipu/404002.jpg,1095,30,38.0,一
9747,3321,888,168,609972,核桃葡萄干土司,0,1.0,19.0,2016-08-30 12:12:00,0,caipu/502002.jpg,990,30,19.0,一
9748,3322,916,168,609962,倒立蒸梭子蟹,0,4.0,169.0,2016-08-30 12:13:00,0,caipu/102002.jpg,990,30,676.0,一
9749,3323,927,168,610050,番茄甘蓝,0,1.0,33.0,2016-08-30 12:19:00,0,caipu/301004.jpg,990,30,33.0,一
9750,3324,3279,446,609968,油焖麻辣虾,0,1.0,65.0,2016-08-30 18:08:00,0,caipu/101003.jpg,1166,30,65.0,一
9751,3325,3282,446,610014,金玉良缘,0,1.0,30.0,2016-08-30 18:08:00,0,caipu/302003.jpg,1166,30,30.0,一
9752,3326,3288,446,610017,酸辣藕丁,0,1.0,33.0,2016-08-30 18:12:00,0,caipu/302006.jpg,1166,30,33.0,一
9753,3327,3295,446,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-30 18:13:00,0,caipu/404005.jpg,1166,30,13.0,一
9754,3328,6338,735,609991,"香烤牛排


",0,1.0,55.0,2016-08-30 18:14:00,0,caipu/201001.jpg,1132,30,55.0,一
9755,3329,6337,735,609963,盘蟹蒸蛋,0,1.0,55.0,2016-08-30 18:14:00,0,caipu/102003.jpg,1132,30,55.0,一
9756,3330,3299,446,610010,白饭/小碗,0,2.0,1.0,2016-08-30 18:15:00,0,caipu/601004.jpg,1166,30,2.0,一
9757,3331,6339,735,609948,露露无糖杏仁露,0,1.0,7.0,2016-08-30 18:15:00,0,caipu/404004.jpg,1132,30,7.0,一
9758,3332,6340,735,609947, 北冰洋汽水 ,0,1.0,5.0,2016-08-30 18:15:00,0,caipu/404003.jpg,1132,30,5.0,一
9759,3333,6342,735,609964,避风塘炒蟹,0,1.0,48.0,2016-08-30 18:17:00,0,caipu/102004.jpg,1132,30,48.0,一
9760,3334,6341,735,609997,打卤面,0,1.0,26.0,2016-08-30 18:17:00,0,caipu/603001.jpg,1132,30,26.0,一
9761,3335,6345,735,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-30 18:18:00,0,caipu/303003.jpg,1132,30,29.0,一
9762,3336,6343,735,609994,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,2016-08-30 18:18:00,0,caipu/201004.jpg,1132,30,45.0,一
9763,3337,5643,671,610063,蒜香辣花甲,0,1.0,45.0,2016-08-30 19:26:00,0,caipu/104002.jpg,1084,30,45.0,一
9764,3338,5646,671,609951,炝炒大白菜,0,1.0,29.0,2016-08-30 19:27:00,0,caipu/303002.jpg,1084,30,29.0,一
9765,3339,5648,671,609975,一品香酥藕,0,1.0,10.0,2016-08-30 19:29:00,0,caipu/502005.jpg,1084,30,10.0,一
9766,3340,5656,671,610010,白饭/小碗,0,2.0,1.0,2016-08-30 19:32:00,0,caipu/601004.jpg,1084,30,2.0,一
9767,3341,4925,603,609967,香酥两吃大虾,0,1.0,89.0,2016-08-30 19:33:00,0,caipu/101002.jpg,1102,30,89.0,一
9768,3342,4927,603,609933,自制猪肉脯,0,1.0,48.0,2016-08-30 19:34:00,0,caipu/203004.jpg,1102,30,48.0,一
9769,3343,4926,603,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-30 19:34:00,0,caipu/404005.jpg,1102,30,13.0,一
9770,3344,4928,603,609930,豌豆薯仔猪骨汤,0,1.0,39.0,2016-08-30 19:35:00,0,caipu/203001.jpg,1102,30,39.0,一
9771,3345,4933,603,609968,油焖麻辣虾,0,1.0,65.0,2016-08-30 19:38:00,0,caipu/101003.jpg,1102,30,65.0,一
9772,3346,4929,603,609951,炝炒大白菜,0,1.0,29.0,2016-08-30 19:38:00,0,caipu/303002.jpg,1102,30,29.0,一
9773,3347,4931,603,609992,"番茄炖牛腩


",0,1.0,35.0,2016-08-30 19:38:00,0,caipu/201002.jpg,1102,30,35.0,一
9774,3348,4938,603,610018,"照烧鸡腿


",0,1.0,16.0,2016-08-30 19:39:00,0,caipu/204001.jpg,1102,30,16.0,一
9775,3349,4941,603,609931,焖猪手,0,1.0,58.0,2016-08-30 19:40:00,0,caipu/203002.jpg,1102,30,58.0,一
9776,3350,5657,671,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-30 19:40:00,0,caipu/103003.jpg,1084,30,58.0,一
9777,3351,4944,603,610044,木须豌豆,0,1.0,32.0,2016-08-30 19:42:00,0,caipu/305003.jpg,1102,30,32.0,一
9778,3352,5666,671,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-30 19:43:00,0,caipu/404005.jpg,1084,30,13.0,一
9779,3353,5670,671,609990,特醇嘉士伯啤酒罐装,0,1.0,6.0,2016-08-30 19:44:00,0,caipu/403005.jpg,1084,30,6.0,一
9780,3354,4948,603,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-30 19:45:00,0,caipu/601002.jpg,1102,30,35.0,一
9781,3355,5536,661,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 20:02:00,0,caipu/101006.jpg,1096,30,99.0,一
9782,3356,5539,661,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-30 20:05:00,0,caipu/111.jpg,1096,30,178.0,一
9783,3357,5540,661,609941,清蒸海鱼,0,1.0,78.0,2016-08-30 20:07:00,0,caipu/103002.jpg,1096,30,78.0,一
9784,3358,5541,661,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-30 20:07:00,0,caipu/301001.jpg,1096,30,26.0,一
9785,3359,5543,661,610056,纸杯蛋糕,0,1.0,8.0,2016-08-30 20:08:00,0,caipu/501005.jpg,1096,30,8.0,一
9786,3360,5546,661,610072,53度茅台,0,1.0,128.0,2016-08-30 20:08:00,0,caipu/401005.jpg,1096,30,128.0,一
9787,3361,5549,661,609995,"党参黄芪炖牛尾


",0,1.0,35.0,2016-08-30 20:10:00,0,caipu/201005.jpg,1096,30,35.0,一
9788,3362,5556,661,609931,焖猪手,0,1.0,58.0,2016-08-30 20:13:00,0,caipu/203002.jpg,1096,30,58.0,一
9789,3363,5553,661,609983,干锅田鸡,0,1.0,88.0,2016-08-30 20:13:00,0,caipu/205003.jpg,1096,30,88.0,一
9790,3364,4486,565,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 20:15:00,0,caipu/101006.jpg,1105,30,99.0,一
9791,3365,5563,661,610016,五彩藕苗,0,1.0,35.0,2016-08-30 20:15:00,0,caipu/302005.jpg,1096,30,35.0,一
9792,3366,5581,661,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-30 20:17:00,0,caipu/601003.jpg,1096,30,33.0,一
9793,3367,5568,661,609953,凉拌菠菜,0,1.0,27.0,2016-08-30 20:17:00,0,caipu/303004.jpg,1096,30,27.0,一
9794,3368,5587,661,609935,山药养生粥,0,1.0,19.0,2016-08-30 20:18:00,0,caipu/602001.jpg,1096,30,19.0,一
9795,3369,4491,565,609955,红酒炖羊肉,0,1.0,108.0,2016-08-30 20:26:00,0,caipu/202001.jpg,1105,30,108.0,一
9796,3370,4488,565,609965,葱姜炒蟹,0,1.0,109.0,2016-08-30 20:26:00,0,caipu/102005.jpg,1105,30,109.0,一
9797,3371,4495,565,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-30 20:26:00,0,caipu/101001.jpg,1105,30,175.0,一
9798,3372,4500,565,609941,清蒸海鱼,0,1.0,78.0,2016-08-30 20:27:00,0,caipu/103002.jpg,1105,30,78.0,一
9799,3373,4502,565,610072,53度茅台,0,1.0,128.0,2016-08-30 20:29:00,0,caipu/401005.jpg,1105,30,128.0,一
9800,3374,4503,565,610011,白饭/大碗,0,2.0,10.0,2016-08-30 20:30:00,0,caipu/601005.jpg,1105,30,20.0,一
9801,3375,4216,539,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 20:31:00,0,caipu/101006.jpg,1110,30,99.0,一
9802,3376,4217,539,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-30 20:37:00,0,caipu/103003.jpg,1110,30,58.0,一
9803,3377,4218,539,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-30 20:39:00,0,caipu/304001.jpg,1110,30,29.0,一
9804,3378,4219,539,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-30 20:40:00,0,caipu/303003.jpg,1110,30,29.0,一
9805,3379,4220,539,610011,白饭/大碗,0,1.0,10.0,2016-08-30 20:41:00,0,caipu/601005.jpg,1110,30,10.0,一
9806,3380,4221,539,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-30 20:43:00,0,caipu/404005.jpg,1110,30,13.0,一
9807,3381,5280,636,610039,培根紫菜卷,0,1.0,30.0,2016-08-30 20:52:00,0,caipu/105003.jpg,1089,30,30.0,一
9808,3382,5281,636,610063,蒜香辣花甲,0,1.0,45.0,2016-08-30 20:54:00,0,caipu/104002.jpg,1089,30,45.0,一
9809,3383,5282,636,609978,爆炒鳝碌,0,1.0,55.0,2016-08-30 20:56:00,0,caipu/106003.jpg,1089,30,55.0,一
9810,3384,5283,636,610050,番茄甘蓝,0,1.0,33.0,2016-08-30 20:57:00,0,caipu/301004.jpg,1089,30,33.0,一
9811,3385,5284,636,610045,冬瓜炒苦瓜,0,1.0,29.0,2016-08-30 21:01:00,0,caipu/305004.jpg,1089,30,29.0,一
9812,3386,5285,636,609953,凉拌菠菜,0,1.0,27.0,2016-08-30 21:03:00,0,caipu/303004.jpg,1089,30,27.0,一
9813,3387,5286,636,610027,清炒菊花菜,0,1.0,30.0,2016-08-30 21:09:00,0,caipu/304001.jpg,1089,30,30.0,一
9814,3388,5287,636,610011,白饭/大碗,0,1.0,10.0,2016-08-30 21:10:00,0,caipu/601005.jpg,1089,30,10.0,一
9815,3389,5288,636,610069,50度古井贡酒,0,1.0,90.0,2016-08-30 21:10:00,0,caipu/401002.jpg,1089,30,90.0,一
9816,3390,3451,461,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 21:48:00,0,caipu/101006.jpg,1075,30,99.0,一
9817,3391,3453,461,610066,辣炒田螺,0,1.0,35.0,2016-08-30 21:48:00,0,caipu/104005.jpg,1075,30,35.0,一
9818,3392,3456,461,610065,辣炒花蛤,0,1.0,35.0,2016-08-30 21:50:00,0,caipu/104004.jpg,1075,30,35.0,一
9819,3393,6767,777,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 21:51:00,0,caipu/101006.jpg,1076,30,99.0,一
9820,3394,3460,461,610023,啤酒鸭,0,1.0,48.0,2016-08-30 21:52:00,0,caipu/204006.jpg,1075,30,48.0,一
9821,3395,6769,777,609933,自制猪肉脯,0,1.0,48.0,2016-08-30 21:52:00,0,caipu/203004.jpg,1076,30,48.0,一
9822,3396,6768,777,609936,皮蛋瘦肉粥,0,1.0,16.0,2016-08-30 21:52:00,0,caipu/602002.jpg,1076,30,16.0,一
9823,3397,6777,777,609946,谷稻小庄 ,0,1.0,38.0,2016-08-30 21:53:00,0,caipu/404002.jpg,1076,30,38.0,一
9824,3398,6776,777,609945,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,2016-08-30 21:53:00,0,caipu/404001.jpg,1076,30,6.0,一
9825,3399,6771,777,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-30 21:53:00,0,caipu/103001.jpg,1076,30,56.0,一
9826,3400,6773,777,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-30 21:53:00,0,caipu/103003.jpg,1076,30,58.0,一
9827,3401,6774,777,609944,水煮鱼,0,1.0,65.0,2016-08-30 21:53:00,0,caipu/103005.jpg,1076,30,65.0,一
9828,3402,3464,461,609946,谷稻小庄 ,0,1.0,38.0,2016-08-30 21:53:00,0,caipu/404002.jpg,1075,30,38.0,一
9829,3403,6781,777,609954,凉拌蒜蓉西兰花,0,1.0,29.0,2016-08-30 21:54:00,0,caipu/304001.jpg,1076,30,29.0,一
9830,3404,6780,777,609951,炝炒大白菜,0,1.0,29.0,2016-08-30 21:54:00,0,caipu/303002.jpg,1076,30,29.0,一
9831,3405,6778,777,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-30 21:54:00,0,caipu/404005.jpg,1076,30,13.0,一
9832,3406,3469,461,609973,紫薯面包卷,0,1.0,20.0,2016-08-30 21:55:00,0,caipu/502003.jpg,1075,30,20.0,一
9833,3407,3471,461,610003,蒜香包,0,1.0,13.0,2016-08-30 21:55:00,0,caipu/503002.jpg,1075,30,13.0,一
9834,3408,6783,777,609973,紫薯面包卷,0,1.0,20.0,2016-08-30 21:55:00,0,caipu/502003.jpg,1076,30,20.0,一
9835,3409,6782,777,609972,核桃葡萄干土司,0,1.0,19.0,2016-08-30 21:55:00,0,caipu/502002.jpg,1076,30,19.0,一
9836,3410,6787,777,609998,清爽拌凉面,0,1.0,15.0,2016-08-30 21:56:00,0,caipu/603002.jpg,1076,30,15.0,一
9837,3411,6786,777,609994,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,2016-08-30 21:56:00,0,caipu/201004.jpg,1076,30,45.0,一
9838,3412,6789,777,609999,鱼香肉丝拌面,0,1.0,18.0,2016-08-30 21:56:00,0,caipu/603003.jpg,1076,30,18.0,一
9839,3413,6792,777,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-30 21:56:00,0,caipu/601002.jpg,1076,30,35.0,一
9840,3414,6794,777,610014,金玉良缘,0,1.0,30.0,2016-08-30 21:56:00,0,caipu/302003.jpg,1076,30,30.0,一
9841,3415,3474,461,609937,冰糖红豆薏米粥,0,1.0,15.0,2016-08-30 21:56:00,0,caipu/602003.jpg,1075,30,15.0,一
9842,3416,6795,777,610018,"照烧鸡腿


",0,1.0,16.0,2016-08-30 21:56:00,0,caipu/204001.jpg,1076,30,16.0,一
9843,3417,6784,777,609974,南瓜枸杞小饼干,0,1.0,19.0,2016-08-30 21:56:00,0,caipu/502004.jpg,1076,30,19.0,一
9844,3418,6796,777,610016,五彩藕苗,0,1.0,35.0,2016-08-30 21:57:00,0,caipu/302005.jpg,1076,30,35.0,一
9845,3419,4016,515,609970,麻辣小龙虾,0,1.0,99.0,2016-08-30 21:57:00,0,caipu/101006.jpg,1161,30,99.0,一
9846,3420,6797,777,610024,"红酒土豆烧鸭腿


",0,1.0,48.0,2016-08-30 21:58:00,0,caipu/204007.jpg,1076,30,48.0,一
9847,3421,4017,515,610010,白饭/小碗,0,2.0,1.0,2016-08-30 21:58:00,0,caipu/601004.jpg,1161,30,2.0,一
9848,3422,4019,515,609938,小米南瓜粥,0,1.0,13.0,2016-08-30 21:59:00,0,caipu/602004.jpg,1161,30,13.0,一
9849,3423,6799,777,610030,番茄有机花菜,0,1.0,32.0,2016-08-30 21:59:00,0,caipu/304004.jpg,1076,30,32.0,一
9850,3424,6798,777,610028,培根花菜,0,1.0,35.0,2016-08-30 21:59:00,0,caipu/304002.jpg,1076,30,35.0,一
9851,3425,4020,515,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-30 22:00:00,0,caipu/303003.jpg,1161,30,29.0,一
9852,3426,1827,289,609964,避风塘炒蟹,0,1.0,48.0,2016-08-31 11:52:00,0,caipu/102004.jpg,991,31,48.0,二
9853,3427,1828,289,610048,拌土豆丝,0,1.0,25.0,2016-08-31 11:56:00,0,caipu/301002.jpg,991,31,25.0,二
9854,3428,1833,289,610052,黄油曲奇饼干,0,1.0,16.0,2016-08-31 11:58:00,0,caipu/501001.jpg,991,31,16.0,二
9855,3429,1834,289,609938,小米南瓜粥,0,1.0,13.0,2016-08-31 12:00:00,0,caipu/602004.jpg,991,31,13.0,二
9856,3430,1835,289,609935,山药养生粥,0,1.0,19.0,2016-08-31 12:01:00,0,caipu/602001.jpg,991,31,19.0,二
9857,3431,2986,419,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-31 12:22:00,0,caipu/301001.jpg,1071,31,26.0,二
9858,3432,2979,419,609991,"香烤牛排


",0,1.0,55.0,2016-08-31 12:22:00,0,caipu/201001.jpg,1071,31,55.0,二
9859,3433,2991,419,610003,蒜香包,0,1.0,13.0,2016-08-31 12:23:00,0,caipu/503002.jpg,1071,31,13.0,二
9860,3434,2998,419,610035,黄尾袋鼠西拉子红葡萄酒,0,1.0,46.0,2016-08-31 12:24:00,0,caipu/402004.jpg,1071,31,46.0,二
9861,3435,2999,419,610052,黄油曲奇饼干,0,1.0,16.0,2016-08-31 12:26:00,0,caipu/501001.jpg,1071,31,16.0,二
9862,3436,3005,419,609955,红酒炖羊肉,0,1.0,108.0,2016-08-31 12:29:00,0,caipu/202001.jpg,1071,31,108.0,二
9863,3437,2674,395,609970,麻辣小龙虾,0,1.0,99.0,2016-08-31 12:51:00,0,caipu/101006.jpg,1021,31,99.0,二
9864,3438,2679,395,609933,自制猪肉脯,0,1.0,48.0,2016-08-31 12:52:00,0,caipu/203004.jpg,1021,31,48.0,二
9865,3439,2685,395,609935,山药养生粥,0,1.0,19.0,2016-08-31 12:52:00,0,caipu/602001.jpg,1021,31,19.0,二
9866,3440,2692,395,609930,豌豆薯仔猪骨汤,0,1.0,39.0,2016-08-31 12:55:00,0,caipu/203001.jpg,1021,31,39.0,二
9867,3441,2699,395,610049,爆炒双丝,0,1.0,35.0,2016-08-31 12:58:00,0,caipu/301003.jpg,1021,31,35.0,二
9868,3442,2707,395,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-31 12:59:00,0,caipu/103001.jpg,1021,31,56.0,二
9869,3443,2705,395,610014,金玉良缘,0,1.0,30.0,2016-08-31 12:59:00,0,caipu/302003.jpg,1021,31,30.0,二
9870,3444,2710,395,609946,谷稻小庄 ,0,1.0,38.0,2016-08-31 13:00:00,0,caipu/404002.jpg,1021,31,38.0,二
9871,3445,2800,395,610056,纸杯蛋糕,0,1.0,8.0,2016-08-31 13:00:00,0,caipu/501005.jpg,1021,31,8.0,二
9872,3446,2797,395,610070,52度泸州老窖 ,0,1.0,159.0,2016-08-31 13:00:00,0,caipu/401003.jpg,1021,31,159.0,二
9873,3447,2713,395,610052,黄油曲奇饼干,0,1.0,16.0,2016-08-31 13:00:00,0,caipu/501001.jpg,1021,31,16.0,二
9874,3448,2804,395,609991,"香烤牛排


",0,1.0,55.0,2016-08-31 13:01:00,0,caipu/201001.jpg,1021,31,55.0,二
9875,3449,2809,395,609937,冰糖红豆薏米粥,0,1.0,15.0,2016-08-31 13:02:00,0,caipu/602003.jpg,1021,31,15.0,二
9876,3450,2190,336,609963,盘蟹蒸蛋,0,1.0,55.0,2016-08-31 13:59:00,0,caipu/102003.jpg,996,31,55.0,二
